evaluation_id,run_id,candidate_id,instance_id,arm_id,schema_seed,seed_bundle_id,training_replicate_index,episode_index,controller_event_index,active_tier,abstract_action,realized_action,candidate_count,success,failure_reason,fiber_departure_reason
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,2,2,1,"ActionCellId(tier=1, ordinal=402)","(0, -1, 0)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,2,3,1,"ActionCellId(tier=1, ordinal=669)","(0, 1, 2)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,2,4,1,"ActionCellId(tier=1, ordinal=992)","(2, 2, 2)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,2,6,1,"ActionCellId(tier=1, ordinal=282)","(2, 1, 0)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,2,8,0,"ActionCellId(tier=0, ordinal=513)","(-2, 0, 0)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,2,9,0,"ActionCellId(tier=0, ordinal=779)","(2, 0, 1)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,2,11,0,"ActionCellId(tier=0, ordinal=1090)","(-2, -1, -2)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,1,1,"ActionCellId(tier=1, ordinal=162)","(2, 1, 1)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,2,1,"ActionCellId(tier=1, ordinal=532)","(0, 1, 1)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,3,1,"ActionCellId(tier=1, ordinal=859)","(0, -2, -1)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,4,1,"ActionCellId(tier=1, ordinal=1269)",,1,False,no_lift_candidate_from_current_state,no_lift_candidate_from_current_state
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,6,1,"ActionCellId(tier=1, ordinal=1278)","(0, 1, 2)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,8,0,"ActionCellId(tier=0, ordinal=182)","(0, 0, 0)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,9,0,"ActionCellId(tier=0, ordinal=457)","(-2, -2, -2)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,11,0,"ActionCellId(tier=0, ordinal=611)","(0, 0, -1)",1,True,,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,seed-7fe8666539580bdb,0,3,12,0,"ActionCellId(tier=0, ordinal=883)","(0, -1, 0)",1,True,,
