evaluation_id,run_id,arm_id,episode_index,step_index,source_state,action_id,action_repr,reward,target_state,terminated,truncated,active_tier_before,active_tier_after
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,1,5,"beat1:pitches(64, 67, 71)",63,"(0, 0, 1)",1.5416666666666665,"beat2:pitches(64, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,1,6,"beat2:pitches(64, 67, 72)",92,"(1, 1, 0)",1.4833333333333332,"beat3:pitches(65, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,1,7,"beat3:pitches(65, 68, 72)",42,"(-1, 1, 0)",2.6611111111111114,"beat0:pitches(64, 69, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,2,0,"beat0:pitches(60, 65, 68)",118,"(2, 1, 1)",1.3888888888888888,"beat1:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,2,1,"beat1:pitches(62, 66, 69)",68,"(0, 1, 1)",1.4833333333333332,"beat2:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,2,2,"beat2:pitches(62, 67, 70)",24,"(-2, 2, 2)",1.2833333333333334,"beat3:pitches(60, 69, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,2,3,"beat3:pitches(60, 69, 72)",52,"(0, -2, 0)",1.538888888888889,"beat0:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,2,4,"beat0:pitches(60, 67, 72)",105,"(2, -1, -2)",1.4194444444444445,"beat1:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,2,5,"beat1:pitches(62, 66, 70)",61,"(0, 0, -1)",1.5638888888888889,"beat2:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,2,6,"beat2:pitches(62, 66, 69)",58,"(0, -1, 1)",1.5833333333333333,"beat3:pitches(62, 65, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,2,7,"beat3:pitches(62, 65, 70)",24,"(-2, 2, 2)",2.405555555555556,"beat0:pitches(60, 67, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,3,0,"beat0:pitches(60, 64, 67)",63,"(0, 0, 1)",1.5305555555555554,"beat1:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,3,1,"beat1:pitches(60, 64, 68)",118,"(2, 1, 1)",1.3777777777777778,"beat2:pitches(62, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,3,2,"beat2:pitches(62, 65, 69)",11,"(-2, 0, -1)",1.4249999999999998,"beat3:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,3,3,"beat3:pitches(60, 65, 68)",58,"(0, -1, 1)",1.6611111111111112,"beat0:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,3,4,"beat0:pitches(60, 64, 69)",123,"(2, 2, 1)",1.3194444444444444,"beat1:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,3,5,"beat1:pitches(62, 66, 70)",61,"(0, 0, -1)",1.5638888888888889,"beat2:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,3,6,"beat2:pitches(62, 66, 69)",58,"(0, -1, 1)",1.5833333333333333,"beat3:pitches(62, 65, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,3,7,"beat3:pitches(62, 65, 70)",24,"(-2, 2, 2)",2.405555555555556,"beat0:pitches(60, 67, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,4,0,"beat0:pitches(60, 65, 68)",124,"(2, 2, 2)",1.25,"beat1:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,4,1,"beat1:pitches(62, 67, 70)",24,"(-2, 2, 2)",1.2833333333333334,"beat2:pitches(60, 69, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,4,2,"beat2:pitches(60, 69, 72)",62,"(0, 0, 0)",1.5333333333333332,"beat3:pitches(60, 69, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,4,3,"beat3:pitches(60, 69, 72)",52,"(0, -2, 0)",1.538888888888889,"beat0:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,4,4,"beat0:pitches(60, 67, 72)",62,"(0, 0, 0)",1.5555555555555556,"beat1:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,4,5,"beat1:pitches(60, 67, 72)",105,"(2, -1, -2)",1.4194444444444445,"beat2:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,4,6,"beat2:pitches(62, 66, 70)",0,"(-2, -2, -2)",1.238888888888889,"beat3:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,4,7,"beat3:pitches(60, 64, 68)",124,"(2, 2, 2)",2.3611111111111116,"beat0:pitches(62, 66, 70)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,5,0,"beat0:pitches(60, 63, 67)",67,"(0, 1, 0)",1.5416666666666665,"beat1:pitches(60, 64, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,5,1,"beat1:pitches(60, 64, 67)",64,"(0, 0, 2)",1.461111111111111,"beat2:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,5,2,"beat2:pitches(60, 64, 69)",67,"(0, 1, 0)",1.5305555555555554,"beat3:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,5,3,"beat3:pitches(60, 65, 69)",118,"(2, 1, 1)",1.4777777777777779,"beat0:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,5,4,"beat0:pitches(62, 66, 70)",124,"(2, 2, 2)",1.238888888888889,"beat1:pitches(64, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,5,5,"beat1:pitches(64, 68, 72)",56,"(0, -1, -1)",1.4944444444444445,"beat2:pitches(64, 67, 71)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,5,6,"beat2:pitches(64, 67, 71)",6,"(-2, -1, -1)",1.3777777777777778,"beat3:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,5,7,"beat3:pitches(62, 66, 70)",24,"(-2, 2, 2)",2.394444444444445,"beat0:pitches(60, 68, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,6,0,"beat0:pitches(62, 66, 69)",64,"(0, 0, 2)",1.4833333333333332,"beat1:pitches(62, 66, 71)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,6,1,"beat1:pitches(62, 66, 71)",23,"(-2, 2, 1)",1.3527777777777779,"beat2:pitches(60, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,6,2,"beat2:pitches(60, 68, 72)",100,"(2, -2, -2)",1.3611111111111114,"beat3:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,6,3,"beat3:pitches(62, 66, 70)",24,"(-2, 2, 2)",1.3944444444444448,"beat0:pitches(60, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,6,4,"beat0:pitches(60, 68, 72)",106,"(2, -1, -1)",1.4555555555555555,"beat1:pitches(62, 67, 71)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,6,5,"beat1:pitches(62, 67, 71)",50,"(0, -2, -2)",1.3777777777777778,"beat2:pitches(62, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,6,6,"beat2:pitches(62, 65, 69)",11,"(-2, 0, -1)",1.4249999999999998,"beat3:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,6,7,"beat3:pitches(60, 65, 68)",58,"(0, -1, 1)",2.6611111111111114,"beat0:pitches(60, 64, 69)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,7,0,"beat0:pitches(60, 63, 67)",67,"(0, 1, 0)",1.5416666666666665,"beat1:pitches(60, 64, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,7,1,"beat1:pitches(60, 64, 67)",64,"(0, 0, 2)",1.461111111111111,"beat2:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,7,2,"beat2:pitches(60, 64, 69)",67,"(0, 1, 0)",1.5305555555555554,"beat3:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,7,3,"beat3:pitches(60, 65, 69)",119,"(2, 1, 2)",1.4083333333333332,"beat0:pitches(62, 66, 71)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,7,4,"beat0:pitches(62, 66, 71)",62,"(0, 0, 0)",1.5999999999999999,"beat1:pitches(62, 66, 71)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,7,5,"beat1:pitches(62, 66, 71)",23,"(-2, 2, 1)",1.3527777777777779,"beat2:pitches(60, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,7,6,"beat2:pitches(60, 68, 72)",57,"(0, -1, 0)",1.4972222222222222,"beat3:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,7,7,"beat3:pitches(60, 67, 72)",52,"(0, -2, 0)",2.5388888888888888,"beat0:pitches(60, 65, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,8,0,"beat0:pitches(60, 65, 68)",118,"(2, 1, 1)",1.3888888888888888,"beat1:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,8,1,"beat1:pitches(62, 66, 69)",68,"(0, 1, 1)",1.4833333333333332,"beat2:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,8,2,"beat2:pitches(62, 67, 70)",24,"(-2, 2, 2)",1.2833333333333334,"beat3:pitches(60, 69, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,8,3,"beat3:pitches(60, 69, 72)",52,"(0, -2, 0)",1.538888888888889,"beat0:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,8,4,"beat0:pitches(60, 67, 72)",62,"(0, 0, 0)",1.5555555555555556,"beat1:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,8,5,"beat1:pitches(60, 67, 72)",105,"(2, -1, -2)",1.4194444444444445,"beat2:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,8,6,"beat2:pitches(62, 66, 70)",0,"(-2, -2, -2)",1.238888888888889,"beat3:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,8,7,"beat3:pitches(60, 64, 68)",67,"(0, 1, 0)",2.6416666666666666,"beat0:pitches(60, 65, 68)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,9,0,"beat0:pitches(62, 66, 69)",7,"(-2, -1, 0)",1.4138888888888888,"beat1:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,9,1,"beat1:pitches(60, 65, 69)",61,"(0, 0, -1)",1.5416666666666665,"beat2:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,9,2,"beat2:pitches(60, 65, 68)",62,"(0, 0, 0)",1.5999999999999999,"beat3:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,9,3,"beat3:pitches(60, 65, 68)",58,"(0, -1, 1)",1.6611111111111112,"beat0:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,9,4,"beat0:pitches(60, 64, 69)",123,"(2, 2, 1)",1.3194444444444444,"beat1:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,9,5,"beat1:pitches(62, 66, 70)",61,"(0, 0, -1)",1.5638888888888889,"beat2:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,9,6,"beat2:pitches(62, 66, 69)",58,"(0, -1, 1)",1.5833333333333333,"beat3:pitches(62, 65, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,9,7,"beat3:pitches(62, 65, 70)",24,"(-2, 2, 2)",2.405555555555556,"beat0:pitches(60, 67, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,10,0,"beat0:pitches(60, 63, 67)",67,"(0, 1, 0)",1.5416666666666665,"beat1:pitches(60, 64, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,10,1,"beat1:pitches(60, 64, 67)",64,"(0, 0, 2)",1.461111111111111,"beat2:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,10,2,"beat2:pitches(60, 64, 69)",67,"(0, 1, 0)",1.5305555555555554,"beat3:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,10,3,"beat3:pitches(60, 65, 69)",50,"(0, -2, -2)",1.4555555555555555,"beat0:pitches(60, 63, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,10,4,"beat0:pitches(60, 63, 67)",67,"(0, 1, 0)",1.5416666666666665,"beat1:pitches(60, 64, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,10,5,"beat1:pitches(60, 64, 67)",64,"(0, 0, 2)",1.461111111111111,"beat2:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,10,6,"beat2:pitches(60, 64, 69)",117,"(2, 1, 0)",1.4361111111111111,"beat3:pitches(62, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,10,7,"beat3:pitches(62, 65, 69)",74,"(0, 2, 2)",2.4555555555555557,"beat0:pitches(62, 67, 71)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,11,0,"beat0:pitches(62, 66, 69)",7,"(-2, -1, 0)",1.4138888888888888,"beat1:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,11,1,"beat1:pitches(60, 65, 69)",112,"(2, 0, 0)",1.4944444444444445,"beat2:pitches(62, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,11,2,"beat2:pitches(62, 65, 69)",6,"(-2, -1, -1)",1.3555555555555554,"beat3:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,11,3,"beat3:pitches(60, 64, 68)",67,"(0, 1, 0)",1.6416666666666666,"beat0:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,11,4,"beat0:pitches(60, 65, 68)",118,"(2, 1, 1)",1.3888888888888888,"beat1:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,11,5,"beat1:pitches(62, 66, 69)",68,"(0, 1, 1)",1.4833333333333332,"beat2:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,11,6,"beat2:pitches(62, 67, 70)",114,"(2, 0, 2)",1.3666666666666665,"beat3:pitches(64, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,11,7,"beat3:pitches(64, 67, 72)",92,"(1, 1, 0)",2.583333333333333,"beat0:pitches(65, 68, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,12,0,"beat0:pitches(60, 64, 67)",63,"(0, 0, 1)",1.5305555555555554,"beat1:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,12,1,"beat1:pitches(60, 64, 68)",118,"(2, 1, 1)",1.3777777777777778,"beat2:pitches(62, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,12,2,"beat2:pitches(62, 65, 69)",11,"(-2, 0, -1)",1.4249999999999998,"beat3:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,12,3,"beat3:pitches(60, 65, 68)",62,"(0, 0, 0)",1.7,"beat0:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,12,4,"beat0:pitches(60, 65, 68)",56,"(0, -1, -1)",1.4833333333333332,"beat1:pitches(60, 64, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,12,5,"beat1:pitches(60, 64, 67)",64,"(0, 0, 2)",1.461111111111111,"beat2:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,12,6,"beat2:pitches(60, 64, 69)",67,"(0, 1, 0)",1.5305555555555554,"beat3:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,12,7,"beat3:pitches(60, 65, 69)",118,"(2, 1, 1)",2.477777777777778,"beat0:pitches(62, 66, 70)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,13,0,"beat0:pitches(60, 65, 68)",118,"(2, 1, 1)",1.3888888888888888,"beat1:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,13,1,"beat1:pitches(62, 66, 69)",68,"(0, 1, 1)",1.4833333333333332,"beat2:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,13,2,"beat2:pitches(62, 67, 70)",0,"(-2, -2, -2)",1.25,"beat3:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,13,3,"beat3:pitches(60, 65, 68)",56,"(0, -1, -1)",1.5833333333333333,"beat0:pitches(60, 64, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,13,4,"beat0:pitches(60, 64, 67)",63,"(0, 0, 1)",1.5305555555555554,"beat1:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,13,5,"beat1:pitches(60, 64, 68)",118,"(2, 1, 1)",1.3777777777777778,"beat2:pitches(62, 65, 69)",False,False,,
