pair_id,arm_id,arm_type,candidate_id,schema_id,run_id,replicate_index,episode_index,step_index,tier,state_cell_id,action_cell_id,action_index,selection_mode,q_value_before
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,37,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:0,0,epsilon_explore,-0.25
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,38,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,39,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:6,6,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,40,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,41,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,42,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,43,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",action:7,7,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,44,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:11,11,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,45,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,46,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:3,3,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,47,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:4,4,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,48,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:5,5,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,0,49,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:7,7,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,0,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",action:3,3,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,1,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=1, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,2,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=1, e3=1)",action:6,6,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,3,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)",action:3,3,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,4,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,5,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,6,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)",action:1,1,epsilon_explore,-0.75
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,7,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,8,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,9,0,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,10,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,11,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=1, e3=1)",action:6,6,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,12,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=1, e3=1)",action:7,7,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,13,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",action:4,4,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,14,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",action:5,5,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,15,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",action:11,11,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,16,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",action:6,6,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,17,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=1, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,18,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=1, e3=1)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,19,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=1, e3=1)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,20,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=1, e3=1)",action:3,3,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,21,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",action:3,3,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,22,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)",action:9,9,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,23,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=0, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,24,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=0, e3=1)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,25,0,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=0, e3=1)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,26,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,27,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)",action:10,10,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,28,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,29,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,30,0,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,31,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",action:10,10,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,32,0,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,33,0,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=0, e1=2, e2=0, e3=2)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,34,0,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=0, e1=2, e2=0, e3=2)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,35,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=0, e3=2)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,36,0,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=0, e1=2, e2=0, e3=2)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,37,0,"PlateSupportState(x_idx=3, y_idx=3, theta_idx=0, e1=2, e2=0, e3=2)",action:1,1,epsilon_explore,-0.25
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,38,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=0, e3=2)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,39,0,"PlateSupportState(x_idx=1, y_idx=3, theta_idx=0, e1=2, e2=0, e3=2)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,40,0,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=2, e2=0, e3=2)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,41,0,"PlateSupportState(x_idx=2, y_idx=4, theta_idx=0, e1=2, e2=0, e3=2)",action:0,0,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,42,0,"PlateSupportState(x_idx=2, y_idx=4, theta_idx=0, e1=2, e2=0, e3=2)",action:1,1,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,43,0,"PlateSupportState(x_idx=2, y_idx=4, theta_idx=0, e1=2, e2=0, e3=2)",action:2,2,greedy,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,44,0,"PlateSupportState(x_idx=2, y_idx=4, theta_idx=0, e1=2, e2=0, e3=2)",action:8,8,epsilon_explore,0.0
pairrep002,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep002-plate-support-direct-concrete-baseline,2,1,45,0,"PlateSupportState(x_idx=2, y_idx=4, theta_idx=0, e1=2, e2=0, e3=2)",action:3,3,greedy,0.0
